link,smartphone,tela,touchscreen,4g,3g,camera traseira,camera selfie,nfc,gravacao de video,conexoes,funcoes,dual chip,altura,largura,profundidade,formato,flash embutido,memoria interna,modelo,operadora,peso,sistema operacional,sugestoes,html_error,tecnologia,recursos da tela,bateria em conversacao,processador,tamanho da tela,resolucao da tela,tecnologia da tela,slot de expansao,marca,1x,2x,3x,4x,5x,6x,7x,8x,9x,10x,"total de r$ 629,00 parcelado sem juros",nome,garantia (meses),peso produto,cest,unidade de medida,cor principal,quantidade de imeis,lastro,camada,certificado anatel,dimensoes do produto,bateria,conteudo da embalagem,bateri,camera principal mp,camera secundaria mp,ram,wi-fi,gp,acelerometro,versao bluetooth,armazenamento interno,formato da tela,"detalhes do produto  cor: cinza  dimensoes do produto: 12,5 x 6,5 x 2 cm ; 136 g  peso de envio: 449 g pilha(s) ou bateria(s): 1 ion de litio baterias ou pilhas necessarias (inclusas). numero do modelo: smatx1joyx02  asin: b074fjldmm  registro no inmetro: 056281605363  disponivel desde: 17 de agosto de 2017  avaliacoes dos clientes: 3,5 de 5 estrelas2 classificacoes de cliente lista de mais vendidos da amazon: no 525 em eletronicos (conheca o top 100 na categoria eletronicos)  .zg_hrsr { margin: 0; padding: 0; list-style-type: none; } .zg_hrsr_item { margin: 0 0 0 10px; } .zg_hrsr_rank { display: inline-block; width: 80px; text-align: right; }  no164  em celulares e smartphones",detalhes do produto  asin: b0845zfqch  codigo de barras: 0751320718457  avaliacoes dos clientes: seja o primeiro a escrever uma avaliacao
https://www.jacotei.com.br/smartphone-samsung-galaxy-a70-sm-a705mz-desbloqueado-dual-chip-128gb-android-9-0-preto/p,Sim,"6.7""",Sim,Sim,Sim,32 Megapixels,32 Megapixels,Sim,,"Bluetooth, Fone de Ouvido, USB, Wi-fi","Alarme, E-mail, GPS, MP3, Rádio, Viva Voz, Vídeo",Sim,16.4cm,7.6cm,0.79cm,Barra,Sim,128GB,Galaxy A70,Sem Operadora,,Android 9 Pie,"Samsung Galaxy, Samsung Galaxy Série A",False,GSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://tracker.adtools1.com/ck/?c=23&p=22667864&ps=4439453&r=https%3A%2F%2Fwww.angeloni.com.br%2Feletro%2Fp%2Fsmartphone-motorola-one-hyper-128gb-rosa-camera-pop-up-32mp-tela-65-xt20271-4439453%3Futm_medium%3Dcpa%26utm_source%3DJaCotei&s=185&sc=739-552-208,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.supermuffato.com.br/smartphone-motorola-one-hyper-android-10-128gb-camera-selfie-pop-up-tela-6-5-pol-azul-2482365/p?idsku=2482365&utm_source=jacotei&utm_campaign=comparacao&utm_medium=comparador&utm_keywords=performance,Sim,,,,,,,,,,,Sim,,,,,,,XT2027,,,Android 10,,False,,,,Qualcomm Snapdragon 675 Octa Core,6.5 polegadas,1080 x 2340,Touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jacotei.com.br/smartphone-samsung-galaxy-s9-sgg960-4g-128gb-5-8-dual-chip-desbloqueado-android-8-0-cinza/p,Sim,"5.8""",Sim,Sim,Sim,12 Megapixels,8.0 Megapixels,Sim,4K,"Bluetooth, EDGE, Fone de Ouvido, Micro USB, Wi-fi","Alarme, E-mail, GPS, Gravador de Voz, MP3, Rádio, Viva Voz",Sim,14.7cm,6.8cm,0.85cm,Barra,Sim,128GB,Galaxy S9,Sem Operadora,160g,Android 8.0,Samsung Galaxy,False,,Full HD,,,,,,Micro SD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jacotei.com.br/smartphone-samsung-galaxy-a71-sm-a715f-1dl-desbloqueado-128gb-dual-chip-android-10-azul/p,Sim,"6.7""",Sim,Sim,Sim,64 Megapixels,32 Megapixels,Sim,,"Bluetooth, Fone de Ouvido, Micro USB, Wi-fi","Alarme, E-mail, GPS, MP3, Rádio, Viva Voz, Vídeo",Sim,16.3cm,7.5cm,0.79cm,Barra,Sim,128GB,Galaxy A71,Sem Operadora,172g,Android 10,Samsung Galaxy,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jacotei.com.br/smartphone-lg-k50s-lmx-540bmw-desbloqueado-32gb-android-9-0-preto-power-bank-multilaser-10000-mah-preto/p,Sim,"6.5""",Sim,Sim,Sim,13 Megapixels,13 Megapixels,Não,,"Bluetooth, Fone de Ouvido, Wi-fi","Alarme, E-mail, GPS, MP3, Rádio, Viva Voz, Vídeo",,16.5cm,7.7cm,0.82cm,Barra,,32GB,K50S,Sem Operadora,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jacotei.com.br/smartphone-samsung-galaxy-s9-sgg960-4g-128gb-5-8-dual-chip-desbloqueado-android-8-0-violeta/p,Sim,"5.8""",Sim,Sim,Sim,12 Megapixels,8.0 Megapixels,Sim,4K,"Bluetooth, EDGE, Fone de Ouvido, Micro USB, Wi-fi","Alarme, E-mail, GPS, Gravador de Voz, MP3, Rádio, Viva Voz",Sim,14.7cm,6.8cm,0.85cm,Barra,Sim,128GB,Galaxy S9,Sem Operadora,160g,Android 8.0,Samsung Galaxy,False,,Full HD,,,,,,Micro SD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jacotei.com.br/smartphone-samsung-galaxy-s9-sm-g960-128gb-dual-chip-android-8-0-azul/p,Sim,"5.8""",Sim,Sim,Sim,12 Megapixels,8.0 Megapixels,Sim,4K,"Bluetooth, EDGE, Fone de Ouvido, Micro USB, Wi-fi","Alarme, E-mail, GPS, Gravador de Voz, MP3, Rádio, Viva Voz, Vídeo",Sim,14.7cm,6.8cm,0.85cm,Barra,Sim,128GB,Galaxy S9,Sem Operadora,160g,Android 8.0,Samsung Galaxy,False,,Full HD,,,,,,Micro SD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jacotei.com.br/smartphone-xiaomi-redmi-6-desbloqueado-gsm-64gb-dual-chip-android-8-1-dourado/p,Sim,"5,45""",Sim,Sim,Sim,12 Megapixels,5.0 Megapixels,Não,,"Bluetooth, Micro USB, Wi-fi","Alarme, E-mail, GPS, Rádio, Viva Voz, Vídeo",Sim,14.7cm,7.1cm,0.83cm,Barra,Sim,64GB,Redmi 6,Sem Operadora,146g,Android 8.1,,False,GSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jacotei.com.br/smartphone-xiaomi-redmi-note-8-pro-desbloqueado-dual-chip-128gb-android-9-0-pie-branco/p,Sim,"6.53""",Sim,Sim,Sim,,20 Megapixels,Sim,,"Bluetooth, USB, Wi-fi","Alarme, E-mail, GPS, Viva Voz, Vídeo",Sim,16.1cm,7.6cm,0.88cm,Barra,Sim,128GB,Redmi Note 8 Pro,Sem Operadora,199g,Android 9 Pie,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jacotei.com.br/smartphone-xiaomi-redmi-note-7-desbloqueado-dual-chip-32gb-android-9-0-preto/p,Sim,"6.3""",Sim,Sim,Sim,48 Megapixels,13 Megapixels,Não,4K,"Bluetooth, Micro USB, Wi-fi","Alarme, E-mail, GPS, Viva Voz, Vídeo",Sim,15.9cm,7.5cm,81cm,Barra,Sim,32GB,Redmi Note 7,Sem Operadora,186g,Android 9 Pie,,False,GSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://tracker2.ad5track.com/tracker/click?acc=6c729faacd3ecabd5202efce4f88e130&i=5981ecdfeec3dfb1f8874205&o=5c5c26366c28a3cb50638e29&redirect_url=https%3A%2F%2Fwww.submarino.com.br%2Fproduto%2F134186269%3Fopn%3DAFLNOVOSUB%26epar%3Db2wafiliados%26franq%3DAFL-03-20361,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com.br/dp/B07ZJT96CN/ref=asc_df_B07ZJT96CN1589810400000/?tag=20173568-20&creative=380333&creativeASIN=B07ZJT96CN&linkCode=asn,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://produto.casasbahia.com.br/55005950?utm_source=jacotei&utm_medium=comparadorpreco&utm_content=55005950&cm_mmc=jacotei_XML-_-TELE-_-Comparador-_-55005950,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://produto.casasbahia.com.br/55005949?utm_source=jacotei&utm_medium=comparadorpreco&utm_content=55005949&cm_mmc=jacotei_XML-_-TELE-_-Comparador-_-55005949,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jacotei.com.br/iphone-7-apple-32gb-desbloqueado-4g-4-7-ouro-rosa/p,Sim,"4.7""",Sim,Sim,Sim,12 Megapixels,7 Megapixels,Sim,4K,"Bluetooth, Micro USB, Wi-fi","Alarme, E-mail, GPS, Gravador de Voz, MP3, Viva Voz, Vídeo",Não,13.8cm,6.7cm,0.71cm,Barra,Sim,32GB,iPhone 7,Sem Operadora,138g,iOS 10,Apple iPhone,False,,"Auto Rotação, Multitouch, Resistente a Respingos D'Água",14 Horas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://produto.pontofrio.com.br/55005951?utm_source=jacotei&utm_medium=comparadorpreco&utm_content=55005951&cm_mmc=jacotei_XML-_-TELE-_-Comparador-_-55005951,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jacotei.com.br/iphone-7-apple-32gb-desbloqueado-4g-4-7-preto-matte/p,Sim,"4.7""",Sim,Sim,Sim,12 Megapixels,7 Megapixels,Sim,4K,"Bluetooth, Micro USB, Wi-fi","Alarme, E-mail, GPS, Gravador de Voz, MP3, Viva Voz, Vídeo",Não,13.8cm,6.7cm,0.71cm,Barra,Sim,32GB,iPhone 7,Sem Operadora,138g,iOS 10,Apple iPhone,False,,"Auto Rotação, Multitouch, Resistente a Respingos D'Água",14 Horas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://produto.pontofrio.com.br/55005949?utm_source=jacotei&utm_medium=comparadorpreco&utm_content=55005949&cm_mmc=jacotei_XML-_-TELE-_-Comparador-_-55005949,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://produto.extra.com.br/55005950?utm_source=jacotei&utm_medium=comparadorpreco&utm_content=55005950&cm_mmc=jacotei_XML-_-TELE-_-Comparador-_-55005950,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://produto.casasbahia.com.br/55005951?utm_source=jacotei&utm_medium=comparadorpreco&utm_content=55005951&cm_mmc=jacotei_XML-_-TELE-_-Comparador-_-55005951,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jacotei.com.br/iphone-7-apple-32gb-desbloqueado-4g-4-7-dourado/p,Sim,"4.7""",Sim,Sim,Sim,12 Megapixels,7 Megapixels,Sim,4K,"Bluetooth, Micro USB, Wi-fi","Alarme, E-mail, GPS, Gravador de Voz, MP3, Viva Voz, Vídeo",Não,13.8cm,6.7cm,0.71cm,Barra,Sim,32GB,iPhone 7,Sem Operadora,138g,iOS 10,Apple iPhone,False,,"Auto Rotação, Multitouch, Resistente a Respingos D'Água",14 Horas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://produto.extra.com.br/55005949?utm_source=jacotei&utm_medium=comparadorpreco&utm_content=55005949&cm_mmc=jacotei_XML-_-TELE-_-Comparador-_-55005949,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jacotei.com.br/iphone-7-apple-32gb-desbloqueado-4g-4-7-prata/p,Sim,"4.7""",Sim,Sim,Sim,12 Megapixels,7 Megapixels,Sim,4K,"Bluetooth, Micro USB, Wi-fi","Alarme, E-mail, GPS, Gravador de Voz, MP3, Viva Voz, Vídeo",Não,13.8cm,6.7cm,0.71cm,Barra,Sim,32GB,iPhone 7,Sem Operadora,138g,iOS 10,Apple iPhone,False,,"Auto Rotação, Multitouch, Resistente a Respingos D'Água",14 Horas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://tracker2.ad5track.com/tracker/click?acc=2ccfe822dfd85d3b72357f4d5f089ff6&i=5981ec91eec3dfb1f886f1e2&o=5dbedc246c28a3cb50408747&redirect_url=https%3A%2F%2Fwww.americanas.com.br%2Fproduto%2F1265180318%3Ffranq%3DAFL-03-20361%26epar%3Db2wafiliados%26opn%3DAFLACOM%26hl%3Dlower,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://tracker2.ad5track.com/tracker/click?acc=2ccfe822dfd85d3b72357f4d5f089ff6&i=5981ec91eec3dfb1f886f1e2&o=5eb68285f8e95eac3d9c9db8&redirect_url=https%3A%2F%2Fwww.americanas.com.br%2Fproduto%2F1700999572%3Ffranq%3DAFL-03-20361%26epar%3Db2wafiliados%26opn%3DAFLACOM%26hl%3Dlower,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jacotei.com.br/smartphone-asus-zenfone-3-zoom-ze553kl-desbloqueado-dual-chip-gsm-64gb-android-6-0/p,Sim,"5.5""",Sim,Sim,Sim,13 Megapixels,12 Megapixels,Não,4K,"Bluetooth, Fone de Ouvido, Micro USB, Wi-fi","Alarme, E-mail, GPS, Rádio, Viva Voz, Vídeo",Sim,15.4cm,7.7cm,0.79cm,Barra,Sim,64GB,Zenfone 3 Zoom,Sem Operadora,170g,Android 6.0 Marshmallow,,False,GSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jacotei.com.br/smartphone-asus-zenfone-zoom-s-ze553kl-desbloqueado-dual-chip-64gb-android-6-0/p,Sim,"5.5""",Sim,Sim,Sim,12 Megapixels,13 Megapixels,Não,4K,"Bluetooth, Fone de Ouvido, USB, Wi-fi","Alarme, E-mail, GPS, Rádio, Viva Voz, Vídeo",Sim,15.4cm,7.9cm,0.79cm,Barra,Sim,64GB,ZE553KL,Sem Operadora,170g,Android 6.0 Marshmallow,,False,GSM,Full HD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://tracker2.ad5track.com/tracker/click?acc=6c729faacd3ecabd5202efce4f88e130&i=5981ecdfeec3dfb1f8874205&o=5af06b11ebb19ac62c53b4bd&redirect_url=https%3A%2F%2Fwww.submarino.com.br%2Fproduto%2F133459721%3Fopn%3DAFLNOVOSUB%26epar%3Db2wafiliados%26franq%3DAFL-03-20361,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://tracker2.ad5track.com/tracker/click?acc=2ccfe822dfd85d3b72357f4d5f089ff6&i=5981ec91eec3dfb1f886f1e2&o=5af06ed3ebb19ac62c53c3ab&redirect_url=https%3A%2F%2Fwww.americanas.com.br%2Fproduto%2F133459721%3Ffranq%3DAFL-03-20361%26epar%3Db2wafiliados%26opn%3DAFLACOM%26hl%3Dlower,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jacotei.com.br/smartphone-huawei-honor-9-desbloqueado-64gb-dual-chip-android-7-0-azul/p,Sim,"5.15""",Sim,Sim,Sim,12 Megapixels,8.0 Megapixels,Sim,4K,"Bluetooth, Fone de Ouvido, USB, Wi-fi","Alarme, E-mail, GPS, Viva Voz, Vídeo",Sim,14.7cm,7cm,0.75cm,Barra,,64GB,Honor 9,Sem Operadora,155g,Android 7.0 Nougat,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jacotei.com.br/smartphone-samsung-galaxy-a7-2016-duos-sm-a710m-ds-desbloqueado-gsm-dual-chip-4g-android-5-1-16gb-dourado/p,Sim,"5.5""",Sim,Sim,Sim,13 Megapixels,5.0 Megapixels,Sim,Full HD,"Bluetooth, Fone de Ouvido, USB, Wi-fi","Alarme, E-mail, Gravador de Voz, MP3, Rádio, Viva Voz, Vídeo",Sim,15.1cm,7.3cm,0.74cm,Barra,Sim,16GB,Galaxy A7,Sem Operadora,155g,Android 5.1 Lollipop,Samsung Galaxy,False,GSM,,,,,,,Micro SD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jacotei.com.br/smartphone-motorola-moto-z3-play-xt1929-5-desbloqueado-128gb-dual-chip-android-8-0-onix/p,Sim,6'',Sim,Sim,Sim,12 Megapixels,8.0 Megapixels,Sim,,"Bluetooth, Fone de Ouvido, USB, Wi-fi","Alarme, E-mail, GPS, MP3, Redes Sociais, Viva Voz, Vídeo",Sim,15.6cm,7.6cm,0.67cm,Barra,Sim,128GB,Moto Z3 Play,Sem Operadora,155g,Android 8.0,,False,GSM,Resistente a Respingos D'Água,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://produto.casasbahia.com.br/10404692?utm_source=jacotei&utm_medium=comparadorpreco&utm_content=10404692&cm_mmc=jacotei_XML-_-TELE-_-Comparador-_-10404692,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://produto.extra.com.br/10404668?utm_source=jacotei&utm_medium=comparadorpreco&utm_content=10404668&cm_mmc=jacotei_XML-_-TELE-_-Comparador-_-10404668,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jacotei.com.br/iphone-6s-apple-4g-32gb-4-7-dourado/p,Sim,"4.7""",Sim,Sim,Sim,12 Megapixels,5.0 Megapixels,Sim,4K,"Bluetooth, Fone de Ouvido, Micro USB, WAP, Wi-fi","Alarme, E-mail, GPS, Gravador de Voz, MP3, Viva Voz, Vídeo, Widgets",Não,13.8cm,6.7cm,0.71cm,Barra,Sim,32GB,iPhone 6s,Sem Operadora,143g,iOS 9,Apple iPhone,False,GSM,Force Touch,14 Horas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jacotei.com.br/smartphone-xiaomi-redmi-note-8-pro-desbloqueado-dual-chip-128gb-android-9-0-pie-azul/p,Sim,"6.53""",Sim,Sim,Sim,,20 Megapixels,Sim,,"Bluetooth, USB, Wi-fi","Alarme, E-mail, GPS, Viva Voz, Vídeo",Sim,16.1cm,7.6cm,0.88cm,Barra,Sim,128GB,Redmi Note 8 Pro,Sem Operadora,199g,Android 9 Pie,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://tracker2.ad5track.com/tracker/click?acc=2ccfe822dfd85d3b72357f4d5f089ff6&i=5981ec91eec3dfb1f886f1e2&o=5ea98bd1f8e95eac3d5d82db&redirect_url=https%3A%2F%2Fwww.americanas.com.br%2Fproduto%2F1678426152%3Ffranq%3DAFL-03-20361%26epar%3Db2wafiliados%26opn%3DAFLACOM%26hl%3Dlower,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://tracker2.ad5track.com/tracker/click?acc=59d7f5fb5371168019f9d4fdaebc4a29&i=5981ecb5eec3dfb1f8871ad5&o=5a8d8663ebb19ac62c2b5617&redirect_url=https%3A%2F%2Fwww.shoptime.com.br%2Fproduto%2F133171701%3Fopn%3DAFLSHOP%26epar%3Db2wafiliados%26franq%3DAFL-03-20361%26hl%3Dlower,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://tracker2.ad5track.com/tracker/click?acc=2ccfe822dfd85d3b72357f4d5f089ff6&i=5981ec91eec3dfb1f886f1e2&o=5a8d7aa8ebb19ac62c2b4799&redirect_url=https%3A%2F%2Fwww.americanas.com.br%2Fproduto%2F133171701%3Ffranq%3DAFL-03-20361%26epar%3Db2wafiliados%26opn%3DAFLACOM%26hl%3Dlower,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jacotei.com.br/iphone-6s-apple-4g-32gb-4-7-ouro-rosa/p,Sim,"4.7""",Sim,Sim,Sim,12 Megapixels,5.0 Megapixels,Sim,4K,"Bluetooth, Fone de Ouvido, Micro USB, WAP, Wi-fi","Alarme, E-mail, GPS, Gravador de Voz, MP3, Viva Voz, Vídeo, Widgets",Não,13.8cm,6.7cm,0.71cm,Barra,Sim,32GB,iPhone 6s,Sem Operadora,143g,iOS 9,Apple iPhone,False,GSM,Force Touch,14 Horas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://produto.extra.com.br/10404669?utm_source=jacotei&utm_medium=comparadorpreco&utm_content=10404669&cm_mmc=jacotei_XML-_-TELE-_-Comparador-_-10404669,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jacotei.com.br/smartphone-motorola-moto-maxx-xt1225-desbloqueado-gsm-preto/p,Sim,"5.2""",Sim,Sim,Sim,21 Megapixels,2.0 Megapixels,Sim,4K,"Bluetooth, Fone de Ouvido, USB, Wi-fi","Alarme, E-mail, GPS, MP3, Rádio, Viva Voz, Widgets, jogos",Não,14.3cm,7.3cm,0.85cm,Barra,Sim,64GB,Moto Maxx,Sem Operadora,176g,Android 4.4 KitKat,,False,GSM,"Auto Rotação, Multitouch, Resistente à Arranhões",,,,,,Micro SD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jacotei.com.br/smartphone-xiaomi-redmi-note-7-desbloqueado-32gb-android-9-0-azul/p,Sim,"6.3""",Sim,Sim,Sim,48 Megapixels,13 Megapixels,Não,4K,"Bluetooth, Micro USB, Wi-fi","Alarme, E-mail, GPS, Viva Voz, Vídeo",,15.9cm,7.5cm,81cm,Barra,Sim,32GB,Redmi Note 7,Sem Operadora,186g,Android 9 Pie,,False,GSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jacotei.com.br/smartphone-asus-zenfone-4-ze554kl-desbloqueado-gsm-32gb-3gb-android-7-0-preto/p,Sim,"5.5""",Sim,Sim,Sim,12 Megapixels,8.0 Megapixels,Não,4K,"Bluetooth, EDGE, Fone de Ouvido, GPRS, Wi-fi","Alarme, E-mail, GPS, MP3, Rádio, Viva Voz",,15.3cm,7.5cm,,Barra,Sim,32GB,ZE554KL,Sem Operadora,,Android 7.0 Nougat,,False,GSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://produto.casasbahia.com.br/6955920?utm_source=jacotei&utm_medium=comparadorpreco&utm_content=6955920&cm_mmc=jacotei_XML-_-TELE-_-Comparador-_-6955920,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://produto.pontofrio.com.br/6955920?utm_source=jacotei&utm_medium=comparadorpreco&utm_content=6955920&cm_mmc=jacotei_XML-_-TELE-_-Comparador-_-6955920,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://produto.extra.com.br/50004604?utm_source=jacotei&utm_medium=comparadorpreco&utm_content=50004604&cm_mmc=jacotei_XML-_-TELE-_-Comparador-_-50004604,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jacotei.com.br/smartphone-lg-g5-h840-desbloqueado-gsm-4g-32gb-android-6-0-dourado/p,Sim,"5.3""",Sim,Sim,Sim,16.0 Megapixels,8.0 Megapixels,Sim,,"Bluetooth, EDGE, Fone de Ouvido, GPRS, USB, Wi-fi","Alarme, E-mail, GPS, Gravador de Voz, MP3, Rádio, Viva Voz, Vídeo",Não,14.9cm,7.3cm,0.77cm,Barra,Sim,32GB,G5,Sem Operadora,159g,Android 6.0 Marshmallow,,False,GSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.carrefour.com.br/Smartphone-Samsung-Galaxy-A51-128GB-Tela-Infinita-6-5-Polegadas-Camera-Traseira-Quadrupla-Leitor-Digital-na-Tela-e-Processador-Octa-Core/p/MV24069588?utm_source=jacotei&utm_medium=comp&utm_campaign=jacotei&bigclid=eyJvZmZlcklkIjoxNTU2OTUyOCwic2t1IjoiTVYyNDA2OTU4OCIsImdyb3VwSWQiOiJNVjI0MDY5NTg4IiwibG9nIjoiMTMvMDUvMjAyMCAxMzo1NyJ9,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.carrefour.com.br/Smartphone-Xiaomi-Redmi-Note-8-128Gb-4Gb-Ram-Global-Original-Lacrado-Preto/p/MP23993315?utm_source=jacotei&utm_medium=comp&utm_campaign=jacotei&bigclid=eyJvZmZlcklkIjo5MDIwMTU1LCJza3UiOiJNUDIzOTkzMzE1IiwiZ3JvdXBJZCI6Ik1QMjM5OTMzMTUiLCJsb2ciOiIxNC8wNS8yMDIwIDAzOjM5In0,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jacotei.com.br/smartphone-samsung-galaxy-a5-2016-duos-a510m-ds-desbloqueado-gsm-dual-chip-4g-android-5-1-16gb-rose/p,Sim,"5.2""",Sim,Sim,Sim,13 Megapixels,5.0 Megapixels,Sim,Full HD,"Bluetooth, EDGE, Fone de Ouvido, GPRS, Leitor de Cartão, Micro USB, USB, Wi-fi","Alarme, E-mail, MP3, Viva Voz, Vídeo",Sim,14.4cm,7.1cm,0.73cm,Barra,Sim,16GB,Galaxy A5,Sem Operadora,143g,Android 5.1 Lollipop,Samsung Galaxy,False,GSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jacotei.com.br/iphone-6s-apple-4g-32gb-4-7-prata/p,Sim,"4.7""",Sim,Sim,Sim,12 Megapixels,5.0 Megapixels,Sim,4K,"Bluetooth, Fone de Ouvido, Micro USB, WAP, Wi-fi","Alarme, E-mail, GPS, Gravador de Voz, MP3, Viva Voz, Vídeo, Widgets",Não,13.8cm,6.7cm,0.71cm,Barra,Sim,32GB,iPhone 6s,Sem Operadora,143g,iOS 9,Apple iPhone,False,GSM,Force Touch,14 Horas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
