,page,texto_produto,link_produto_crude,link_produto,timestamp
1343,1,"Smartphone LG G4 Stylus Dual Chip Desbloqueado Android 5.0 5.7"" 16GB 3G 13MP HDTV - BrancoOps! Já vendemos todo o estoque.",/produto/123663832?pfm_carac=Smartphone&pfm_index=20&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid,https://www.americanas.com.br/produto/123663832,2020-05-07 11:28:35.822368
1344,1,"Smartphone LG G4 Desbloqueado Android 5.0 Tela 5.5"" 32GB 4G Wi-Fi Câmera 16MP Hexa Core - DouradoOps! Já vendemos todo o estoque.",/produto/122949450?pfm_carac=Smartphone&pfm_index=21&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid,https://www.americanas.com.br/produto/122949450,2020-05-07 11:28:35.829365
1345,1,"Smartphone Samsung Galaxy S III I9300 Desbloqueado Android 4.0 Tela 4.8"" 16GB 3G Wi-Fi Câmera 8MP GPS - BrancoOps! Já vendemos todo o estoque.",/produto/111167233?pfm_carac=Smartphone&pfm_index=22&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid,https://www.americanas.com.br/produto/111167233,2020-05-07 11:28:35.837358
1346,1,"Smartphone LG G4 Beat Dual Chip Desbloqueado Android 5.0 5.2"" 8GB 4G 13MP - PrataOps! Já vendemos todo o estoque.",/produto/123939368?pfm_carac=Smartphone&pfm_index=23&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid,https://www.americanas.com.br/produto/123939368,2020-05-07 11:28:35.845354
1347,1,Smartphone LG Optimus L3 II Desbloqueado Claro Preto Android 4.1 3G Câmera 3MP 4GB Wi-Fi GPSOps! Já vendemos todo o estoque.,/produto/116335777?pfm_carac=Smartphone&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid,https://www.americanas.com.br/produto/116335777,2020-05-07 11:28:38.492135
1348,1,"Smartphone Alcatel Pixi 4 4034E 8GB Dual Chip Tela 4"" 3G Wi-Fi Câmera 8MP PretoOps! Já vendemos todo o estoque.",/produto/1610900743?pfm_carac=Smartphone&pfm_index=1&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid,https://www.americanas.com.br/produto/1610900743,2020-05-07 11:28:38.497126
1349,1,"Smartphone ASUS ZenFone 2 Laser Dual Chip Desbloqueado Android 5 Tela 5.5"" 16GB 4G 13MP - PretoOps! Já vendemos todo o estoque.",/produto/124706970?pfm_carac=Smartphone&pfm_index=2&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid,https://www.americanas.com.br/produto/124706970,2020-05-07 11:28:38.503128
1350,1,"USADO: Samsung Galaxy J500 j5, 16GB, Câmera 13MP, Tela 5""-Dourado- ExcelenteOps! Já vendemos todo o estoque.",/produto/1458856679?pfm_carac=Smartphone&pfm_index=3&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid,https://www.americanas.com.br/produto/1458856679,2020-05-07 11:28:38.508123
1351,1,"USADO: Asus Zenfone 3 Zoom 32GB 3GB Ram ZE553KL 4G, WiFi, Bluetooth, Ram 3GB, Tela 5.5"" Câmera Traseira 16mp - Preto - ExelenteOps! Já vendemos todo o estoque.",/produto/1477533402?pfm_carac=Smartphone&pfm_index=4&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid,https://www.americanas.com.br/produto/1477533402,2020-05-07 11:28:38.513117
1352,1,"USADO: Smartphone Asus Zenfone ZB602KL Max Pro 32GB Dual Chip, Câmera Traseira 13MP + 5MP, Ram 3Gb Tela 6"" - Prata - ExelenteOps! Já vendemos todo o estoque.",/produto/1477447184?pfm_carac=Smartphone&pfm_index=5&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid,https://www.americanas.com.br/produto/1477447184,2020-05-07 11:28:38.519112
1353,1,"USADO: Samsung J120H Galaxy J1, 8GB, Câmera 5MP, Tela 4.5""-Dourado- ExcelenteOps! Já vendemos todo o estoque.",/produto/1474959601?pfm_carac=Smartphone&pfm_index=6&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid,https://www.americanas.com.br/produto/1474959601,2020-05-07 11:28:38.525109
1354,1,Smartphone Samsung Galaxy J2 Prime Dourado SM-G532M Dual Chip 16GB Câmera 8MPOps! Já vendemos todo o estoque.,/produto/55004810?pfm_carac=Smartphone&pfm_index=7&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid,https://www.americanas.com.br/produto/55004810,2020-05-07 11:28:38.530107
1355,1,Utilizado: Celular Samsung Galaxy Gran 2 Duos Tv G7102tOps! Já vendemos todo o estoque.,/produto/1476070848?pfm_carac=Smartphone&pfm_index=8&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid,https://www.americanas.com.br/produto/1476070848,2020-05-07 11:28:38.535107
1356,1,"USADO: Samsung A500 Galaxy A5, 16GB, Câmera 13MP, Tela 5""-Preto- ExcelenteOps! Já vendemos todo o estoque.",/produto/1475115119?pfm_carac=Smartphone&pfm_index=9&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid,https://www.americanas.com.br/produto/1475115119,2020-05-07 11:28:38.541104
1357,1,"Smartphone LG LG L50 Sporty Dual Chip Desbloqueado Android 4.4 Tela 4"" 4GB 3G Wi-fi Câmera 5MP TV Digital - BrancoOps! Já vendemos todo o estoque.",/produto/120111848?pfm_carac=Smartphone&pfm_index=10&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid,https://www.americanas.com.br/produto/120111848,2020-05-07 11:28:38.546100
1358,1,"USADO: Samsung J400M/DS Galaxy J4 , 32GB, Câmera 13MP , Tela 5.5""-Dourado- ExcelenteOps! Já vendemos todo o estoque.",/produto/1513771441?pfm_carac=Smartphone&pfm_index=11&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid,https://www.americanas.com.br/produto/1513771441,2020-05-07 11:28:38.552096
1359,1,Smartphone Moto G4 Play DTV Colors Dual Chip Android 6.0 Tela 5'' 16GB Câmera 8MP - PretoOps! Já vendemos todo o estoque.,/produto/128361278?pfm_carac=Smartphone&pfm_index=12&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid,https://www.americanas.com.br/produto/128361278,2020-05-07 11:28:38.557095
1360,1,"Smartphone Asus 4 Selfie Dual Chip Android 7 Tela 5.5"" Snapdragon 64GB 4G Wi-Fi Câmera Traseira 16MP Dual Frontal 20 + 8MP  - Rosê GoldOps! Já vendemos todo o estoque.",/produto/132578699?pfm_carac=Smartphone&pfm_index=13&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid,https://www.americanas.com.br/produto/132578699,2020-05-07 11:28:38.563089
1361,1,"Smartphone Asus Zenfone Max Plus Dual Chip Android 7 Tela 5.7"" MEDIATEK MT6750T 1,5 GHz 32GB 4G Câmera 16 + 8MP (Dual Traseira) - DouradoOps! Já vendemos todo o estoque.",/produto/133453724?pfm_carac=Smartphone&pfm_index=14&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid,https://www.americanas.com.br/produto/133453724,2020-05-07 11:28:38.568088
1362,1,"Smartphone Moto Z Power & Sound Edition Dual Chip Android 6.0 Tela 5.5"" 64GB Câmera 13MP - BrancoOps! Já vendemos todo o estoque.",/produto/128869397?pfm_carac=Smartphone&pfm_index=15&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid,https://www.americanas.com.br/produto/128869397,2020-05-07 11:28:38.574077
1363,1,"Smartphone Moto Z Power & Sound Edition Dual Chip Android 6.0 Tela 5.5"" 64GB Câmera 13MP - PretoOps! Já vendemos todo o estoque.",/produto/128876280?pfm_carac=Smartphone&pfm_index=16&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid,https://www.americanas.com.br/produto/128876280,2020-05-07 11:28:38.579080
1364,1,"Smartphone Asus Zenfone Max Plus 32GB Tela 5.7"" 4G Câmera 16MP+8MP - AzulOps! Já vendemos todo o estoque.",/produto/46980989?pfm_carac=Smartphone&pfm_index=17&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid,https://www.americanas.com.br/produto/46980989,2020-05-07 11:28:38.585070
1365,1,"Smartphone LG K10 Dual Chip Android 6.0 Marshmallow Tela 5.3"" 16GB 4G Câmera 13MP TV Digital - DouradoOps! Já vendemos todo o estoque.",/produto/125768030?pfm_carac=Smartphone&pfm_index=18&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid,https://www.americanas.com.br/produto/125768030,2020-05-07 11:28:38.590074
1366,1,Smartphone Asus Live Dual Chip Desbloqueado Android 5 Tela 5''16GB Wi-Fi Câmera 8MP e TV Digital - BrancoOps! Já vendemos todo o estoque.,/produto/125642365?pfm_carac=Smartphone&pfm_index=19&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid,https://www.americanas.com.br/produto/125642365,2020-05-07 11:28:38.596066
1367,1,"Smartphone Quantum Dual Chip Müv Pro Desbloqueado Android Tela  5.5"" 16GB  3G/4G/Wi-Fi Câmera 16MP Mirage Gold - DouradoOps! Já vendemos todo o estoque.",/produto/128738936?pfm_carac=Smartphone&pfm_index=20&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid,https://www.americanas.com.br/produto/128738936,2020-05-07 11:28:38.601065
1368,1,"Smartphone Samsung Galaxy J6 32GB Dual Chip Android 8.0 Tela 5.6"" Octa-Core 1.6GHz 4G Câmera 13MP com TV - DouradoOps! Já vendemos todo o estoque.",/produto/133609215?pfm_carac=Smartphone&pfm_index=21&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid,https://www.americanas.com.br/produto/133609215,2020-05-07 11:28:38.607059
1369,1,"Smartphone Motorola Moto E4 Plus Dual Chip Android 7.1.1 Nougat Tela 5.5"" Quad-Core 1.3GHz 16GB 4G Câmera 13MP - OuroOps! Já vendemos todo o estoque.",/produto/132203555?pfm_carac=Smartphone&pfm_index=22&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid,https://www.americanas.com.br/produto/132203555,2020-05-07 11:28:38.613060
1370,1,"Smartphone Asus Zenfone 4 Max Dual Chip Android 7 Tela 5.5"" Snapdragon 32GB 4G Câmera Dual Traseira 13MP + 5MP Frontal 8MP - PretoOps! Já vendemos todo o estoque.",/produto/132580801?pfm_carac=Smartphone&pfm_index=23&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid,https://www.americanas.com.br/produto/132580801,2020-05-07 11:28:38.618051
1371,1,"Smartphone Motorola Moto E4 Plus Dual Chip Android 7.1.1 Nougat Tela 5.5"" Quad-Core 1.3GHz 16GB 4G Câmera 13MP - OuroOps! Já vendemos todo o estoque.",/produto/132203555?pfm_carac=Smartphone&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid,https://www.americanas.com.br/produto/132203555,2020-05-07 11:28:41.957912
1372,1,"Smartphone Asus Zenfone 4 Max Dual Chip Android 7 Tela 5.5"" Snapdragon 32GB 4G Câmera Dual Traseira 13MP + 5MP Frontal 8MP - PretoOps! Já vendemos todo o estoque.",/produto/132580801?pfm_carac=Smartphone&pfm_index=1&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid,https://www.americanas.com.br/produto/132580801,2020-05-07 11:28:41.961906
1373,1,"Smartphone Sony Xperia XA Ultra Dual Chip Android Tela 6"" 16GB 4G Câmera 21MP - PretoOps! Já vendemos todo o estoque.",/produto/129065251?pfm_carac=Smartphone&pfm_index=2&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid,https://www.americanas.com.br/produto/129065251,2020-05-07 11:28:41.966907
1374,1,"Smartphone LG Q6 Plus Dual Chip Android 7.0 Tela 5.5"" Full Hd+ Snapdragon  MSM8940 64GB 4G Câmera 13MP - PlatinumOps! Já vendemos todo o estoque.",/produto/132531701?pfm_carac=Smartphone&pfm_index=3&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid,https://www.americanas.com.br/produto/132531701,2020-05-07 11:28:41.971905
1375,1,"Smartphone Quantum Dual Chip Müv Pro Desbloqueado Android Tela  5.5"" 16GB  3G/4G/Wi-Fi Câmera 16MP Mirage Gold - DouradoOps! Já vendemos todo o estoque.",/produto/128738936?pfm_carac=Smartphone&pfm_index=4&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid,https://www.americanas.com.br/produto/128738936,2020-05-07 11:28:41.976902
1376,1,"Smartphone Samsung Galaxy J6 32GB Dual Chip Android 8.0 Tela 5.6"" Octa-Core 1.6GHz 4G Câmera 13MP com TV - DouradoOps! Já vendemos todo o estoque.",/produto/133609215?pfm_carac=Smartphone&pfm_index=5&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid,https://www.americanas.com.br/produto/133609215,2020-05-07 11:28:41.983919
1377,1,"Smartphone Asus Zenfone 4 Selfie Pro Dual Chip Android Tela 5.5"" Snapdragon 64GB 4G Wi-Fi Câmera Traseira 16MP Dual Frontal 12MP + 5MP - PretoOps! Já vendemos todo o estoque.",/produto/132696986?pfm_carac=Smartphone&pfm_index=6&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid,https://www.americanas.com.br/produto/132696986,2020-05-07 11:28:41.988894
1378,1,"Smartphone Samsung Galaxy S7 Edge Android 6.0 Tela 5.5"" 32GB 4G Câmera 12MP - PretoOps! Já vendemos todo o estoque.",/produto/125911537?pfm_carac=Smartphone&pfm_index=7&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid,https://www.americanas.com.br/produto/125911537,2020-05-07 11:28:41.994891
1379,1,"Smartphone Samsung Galaxy A6+ Dual Chip Android 8.0 Tela 6"" Octa-Core 1.8GHz 64GB 4G Câmera 16MP F1.7 + 5MP F1.9 (Dual Cam) - PrataOps! Já vendemos todo o estoque.",/produto/133609143?pfm_carac=Smartphone&pfm_index=8&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid,https://www.americanas.com.br/produto/133609143,2020-05-07 11:28:41.999889
1380,1,"Smartphone Asus Zenfone Go Live Dual Chip Android 5.1 Tela 5.5"" 16GB 4G Câmera 13MP - CinzaOps! Já vendemos todo o estoque.",/produto/129555357?pfm_carac=Smartphone&pfm_index=9&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid,https://www.americanas.com.br/produto/129555357,2020-05-07 11:28:42.004886
1381,1,"Smartphone Quantum Muv Up dual Chip Android Tela 5.5"" Octa Core 32GB 4G Câmera 13MP - RosaOps! Já vendemos todo o estoque.",/produto/131711911?pfm_carac=Smartphone&pfm_index=10&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid,https://www.americanas.com.br/produto/131711911,2020-05-07 11:28:42.009881
1382,1,"Smartphone LG K10 Dual Chip Android 6.0 Marshmallow Tela 5.3"" 16GB 4G Câmera 13MP TV Digital - DouradoOps! Já vendemos todo o estoque.",/produto/125768030?pfm_carac=Smartphone&pfm_index=11&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid,https://www.americanas.com.br/produto/125768030,2020-05-07 11:28:42.014878
1383,1,Smartphone Asus Live Dual Chip Desbloqueado Android 5 Tela 5''16GB Wi-Fi Câmera 8MP e TV Digital - BrancoOps! Já vendemos todo o estoque.,/produto/125642365?pfm_carac=Smartphone&pfm_index=12&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid,https://www.americanas.com.br/produto/125642365,2020-05-07 11:28:42.019871
1384,1,"Smartphone Samsung Galaxy J1 2016 Dual Chip Android 5.1 Tela 4.5"" 8GB Wi-Fi 3G Câmera 5MP - DouradoOps! Já vendemos todo o estoque.",/produto/125633434?pfm_carac=Smartphone&pfm_index=13&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid,https://www.americanas.com.br/produto/125633434,2020-05-07 11:28:42.024872
1385,1,"Smartphone Samsung Galaxy A5 2016 Dual Chip Android 5.1 Tela 5.2"" 16GB 4G Câmera 13MP - DouradoOps! Já vendemos todo o estoque.",/produto/125397208?pfm_carac=Smartphone&pfm_index=14&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid,https://www.americanas.com.br/produto/125397208,2020-05-07 11:28:42.029869
1386,1,"Samsung Galaxy S6 Edge Plus Preto 32GB 3G Android Tela 5.7"" Processador Octa Core Câmera 16MPOps! Já vendemos todo o estoque.",/produto/124257262?pfm_carac=Smartphone&pfm_index=15&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid,https://www.americanas.com.br/produto/124257262,2020-05-07 11:28:42.037861
1387,1,"Smartphone LG K8 Dual Chip Android 6.0 Tela 5"" 16GB 4G Câmera de 8MP - IndigoOps! Já vendemos todo o estoque.",/produto/125768099?pfm_carac=Smartphone&pfm_index=16&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid,https://www.americanas.com.br/produto/125768099,2020-05-07 11:28:42.044855
1388,1,"Smartphone Samsung Galaxy J1 2016 Duos Dual Chip Android 5.1 Tela 4.5"" Memória 8GB Wi-Fi 3G Câmera 5MP  - PretoOps! Já vendemos todo o estoque.",/produto/125633418?pfm_carac=Smartphone&pfm_index=17&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid,https://www.americanas.com.br/produto/125633418,2020-05-07 11:28:42.049855
1389,1,"Smartphone Samsung Galaxy A5 Dual Chip Android 6.0 Tela 5.2"" Octa-Core 1.9GHz 32GB 4G Câmera 16MP - RosaOps! Já vendemos todo o estoque.",/produto/130921449?pfm_carac=Smartphone&pfm_index=18&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid,https://www.americanas.com.br/produto/130921449,2020-05-07 11:28:42.054859
1390,1,"Smartphone LG K4 Dual Chip Android 5.1 Tela 4.5"" 8GB 4G Câmera 5MP - Azul EscuroOps! Já vendemos todo o estoque.",/produto/125532879?pfm_carac=Smartphone&pfm_index=19&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid,https://www.americanas.com.br/produto/125532879,2020-05-07 11:28:42.060848
1391,1,"Smartphone Asus 4 Selfie Dual Chip Android 7 Tela 5.5"" Snapdragon 64GB 4G Wi-Fi Câmera Traseira 16MP Dual Frontal 20 + 8MP  - Rosê GoldOps! Já vendemos todo o estoque.",/produto/132578699?pfm_carac=Smartphone&pfm_index=20&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid,https://www.americanas.com.br/produto/132578699,2020-05-07 11:28:42.065847
1392,1,"Smartphone Asus Zenfone Max Plus Dual Chip Android 7 Tela 5.7"" MEDIATEK MT6750T 1,5 GHz 32GB 4G Câmera 16 + 8MP (Dual Traseira) - DouradoOps! Já vendemos todo o estoque.",/produto/133453724?pfm_carac=Smartphone&pfm_index=21&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid,https://www.americanas.com.br/produto/133453724,2020-05-07 11:28:42.070843
1393,1,"Smartphone Samsung Galaxy S20 Ultra 128GB Dual Chip Android 10.0 Tela 6.9"" Octa-Core 2.73GHz 4G Câmera Quádrupla Traseira de 108MP OIS + 12MP (Ultra Wide) + 48MP (Telephoto) + ToF (Scanner 3D) - Cosmic BlackOps! Já vendemos todo o estoque.",/produto/1537672350?pfm_carac=Smartphone&pfm_index=22&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid,https://www.americanas.com.br/produto/1537672350,2020-05-07 11:28:42.078834
1394,1,"Smartphone Samsung Galaxy S20 Ultra 512GB Dual Chip Android 10.0 Tela 6.9"" Octa-Core 2.73GHz 4G Câmera Quádrupla Traseira de 108MP OIS + 12MP (Ultra Wide) + 48MP (Telephoto) + ToF (Scanner 3D) - Cosmic GrayOps! Já vendemos todo o estoque.",/produto/1524159987?pfm_carac=Smartphone&pfm_index=23&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid,https://www.americanas.com.br/produto/1524159987,2020-05-07 11:28:42.083836
1395,1,"Smartphone Asus Zenfone Max Plus 32GB Tela 5.7"" 4G Câmera 16MP+8MP - AzulOps! Já vendemos todo o estoque.",/produto/46980989?pfm_carac=Smartphone&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid,https://www.americanas.com.br/produto/46980989,2020-05-07 11:28:46.762537
1396,1,"USADO: Samsung G955FD Galaxy S8+, 64GB, Câmera12.2MP, Tela 6.2"" -Ametista- ExcelenteOps! Já vendemos todo o estoque.",/produto/1474208591?pfm_carac=Smartphone&pfm_index=1&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid,https://www.americanas.com.br/produto/1474208591,2020-05-07 11:28:46.766529
1397,1,"Smartphone Lg K10 Power Dual Chip Android Tela 5,5"" Octacore Android 7.0 Nougat 32GB 4G Wi-Fi Câmera 13MP - DouradoOps! Já vendemos todo o estoque.",/produto/131756641?pfm_carac=Smartphone&pfm_index=2&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid,https://www.americanas.com.br/produto/131756641,2020-05-07 11:28:46.771525
1398,1,"USADO: Smartphone Asus ZD553KL Zenfone 4 Selfie 64GB 4GB Ram, 4G, WiFi, Bluetooth, Tela 5.5"" - Dourado - ExcelenteOps! Já vendemos todo o estoque.",/produto/1477506640?pfm_carac=Smartphone&pfm_index=3&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid,https://www.americanas.com.br/produto/1477506640,2020-05-07 11:28:46.776530
1399,1,"USADO: Motorola XT1922-5 Moto G6ª Geração Play, 32GB, Câmera 13MP, Tela 5”-Azul- ExcelenteOps! Já vendemos todo o estoque.",/produto/1452653344?pfm_carac=Smartphone&pfm_index=4&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid,https://www.americanas.com.br/produto/1452653344,2020-05-07 11:28:46.781520
1400,1,Usado: Celular Samsung Galaxy J1 2016 J120Dual Tela 4.5' 3g 8gb - PretoOps! Já vendemos todo o estoque.,/produto/1442000930?pfm_carac=Smartphone&pfm_index=5&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid,https://www.americanas.com.br/produto/1442000930,2020-05-07 11:28:46.786517
1401,1,"Smartphone Samsung Galaxy J5 Pro Dual Chip Android 7.0 Tela 5,2"" Octa-Core 1.6 GHz 32GB 4G Câmera 13MP - PretoOps! Já vendemos todo o estoque.",/produto/132380287?pfm_carac=Smartphone&pfm_index=6&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid,https://www.americanas.com.br/produto/132380287,2020-05-07 11:28:46.791514
1402,1,"Smartphone Motorola Moto G 5S Dual Chip Android 7.1.1 Nougat Tela 5.2"" Snapdragon 430 32GB 4G Câmera 16MP - PlatinumOps! Já vendemos todo o estoque.",/produto/132444092?pfm_carac=Smartphone&pfm_index=7&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid,https://www.americanas.com.br/produto/132444092,2020-05-07 11:28:46.796963
1403,1,"Smartphone Moto G 5S Dual Chip Android 7.0 Tela 5.2"" Snapdradon 32GB 4G Wi-Fi Câmera 16MP - PrataOps! Já vendemos todo o estoque.",/produto/132474081?pfm_carac=Smartphone&pfm_index=8&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid,https://www.americanas.com.br/produto/132474081,2020-05-07 11:28:46.801960
1404,1,"Smartphone LG K10 Novo Dual Chip Android 7.0 Tela 5,3"" 32GB 4G 13MP - PretoOps! Já vendemos todo o estoque.",/produto/131157729?pfm_carac=Smartphone&pfm_index=9&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid,https://www.americanas.com.br/produto/131157729,2020-05-07 11:28:46.806957
1405,1,Smartphone Sony Xperia M5 E5606 16GB Tela 5.0' Câmera 21.5MP+13MP Android 5.0 1 Chip PretoOps! Já vendemos todo o estoque.,/produto/36365839?pfm_carac=Smartphone&pfm_index=10&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid,https://www.americanas.com.br/produto/36365839,2020-05-07 11:28:46.811954
1406,1,"Smartphone Sony Xperia M2 Android 4.3 Tela 4.8"" 8GB 4G Câmera 8MP GPS - BrancoOps! Já vendemos todo o estoque.",/produto/119813228?pfm_carac=Smartphone&pfm_index=11&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid,https://www.americanas.com.br/produto/119813228,2020-05-07 11:28:46.817950
1407,1,Smartphone LG K10 Dual Chip Tim Desbloqueado Android 6.0 Tela 5.3 16GB 4GB Câmera de 8MP - IndigoOps! Já vendemos todo o estoque.,/produto/128509949?pfm_carac=Smartphone&pfm_index=12&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid,https://www.americanas.com.br/produto/128509949,2020-05-07 11:28:46.822947
1408,1,"Celular Smartphone iPro Kylin 5.5 Dual Sim 8GB Tela HD 5.5"" 5MP/2MP Os 6.0Ops! Já vendemos todo o estoque.",/produto/45292541?pfm_carac=Smartphone&pfm_index=13&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid,https://www.americanas.com.br/produto/45292541,2020-05-07 11:28:46.827944
1409,1,Celular Motorola Moto C Xt1754 Dual Sim 16gb Tela 5 LacradoOps! Já vendemos todo o estoque.,/produto/41106840?pfm_carac=Smartphone&pfm_index=14&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid,https://www.americanas.com.br/produto/41106840,2020-05-07 11:28:46.832940
1410,1,"Smartphone Sony Xperia M2 Aqua Desbloqueado Claro Android 4.4 Tela 4.8"" 8GB 4G Câmera 8MP PretoOps! Já vendemos todo o estoque.",/produto/123402966?pfm_carac=Smartphone&pfm_index=15&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid,https://www.americanas.com.br/produto/123402966,2020-05-07 11:28:46.837938
1411,1,"Samsung Galaxy S6 Edge Dourado Desbloqueado 64GB 4G Android 5.0 Tela 5.1""  Octa-Core Câmera 16MPOps! Já vendemos todo o estoque.",/produto/122341882?pfm_carac=Smartphone&pfm_index=16&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid,https://www.americanas.com.br/produto/122341882,2020-05-07 11:28:46.842938
1412,1,"Smartphone Lg K5 Dual Chip Tela 5.0"" Quad-Core Android 5.1 8gb 5mp – Preto com PratOps! Já vendemos todo o estoque.",/produto/52484623?pfm_carac=Smartphone&pfm_index=17&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid,https://www.americanas.com.br/produto/52484623,2020-05-07 11:28:46.848935
1413,1,"Smartphone LG OpTimus L5 II Desbloqueado Android 4.1 Tela 4"" 4GB 3G Câmera 5MP 3G Wi-Fi - BrancoOps! Já vendemos todo o estoque.",/produto/113201108?pfm_carac=Smartphone&pfm_index=18&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid,https://www.americanas.com.br/produto/113201108,2020-05-07 11:28:46.854930
1414,1,"Smartphone Quantum Muv Up (Q13) Dual Chip Android 7.0 Tela 5.5"" Octa Core 32GB 4G Wi-Fi Câmera 13MPOps! Já vendemos todo o estoque.",/produto/40714228?pfm_carac=Smartphone&pfm_index=19&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid,https://www.americanas.com.br/produto/40714228,2020-05-07 11:28:46.863927
1415,1,Smartphone Multilaser MS5 Android 4.2 Wi Fi Bluetooth Câmera 8.0 MP 4GB Cartão Micro SD GPS - BrancoOps! Já vendemos todo o estoque.,/produto/121220376?pfm_carac=Smartphone&pfm_index=20&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid,https://www.americanas.com.br/produto/121220376,2020-05-07 11:28:46.868924
1416,1,"Smartphone Samsung Galaxy A8 Plus Tela 6"" Câmera 16MP Ametista + Jogo para PCOps! Já vendemos todo o estoque.",/produto/45100678?pfm_carac=Smartphone&pfm_index=21&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid,https://www.americanas.com.br/produto/45100678,2020-05-07 11:28:46.874920
1417,1,"Smartphone Samsung Galaxy S5 Desbloqueado Android 4.4.2 Tela 5.1"" 16GB 4G Wi-Fi Câmera 16 MP - PretoOps! Já vendemos todo o estoque.",/produto/118569542?pfm_carac=Smartphone&pfm_index=22&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid,https://www.americanas.com.br/produto/118569542,2020-05-07 11:28:46.879916
